SEASON_ID,SEASON_TYPE,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,PTS,REB,AST,STL,BLK,TOV,FGA,FTA,MIN,FG3M
2025-26,Regular,202710,Jimmy Butler III,GSW,2025-10-28,GSW vs. LAC,W,21,5,5,0,0,1,12,0,32,3
2025-26,Regular,1627780,Gary Payton II,GSW,2025-10-28,GSW vs. LAC,W,0,0,0,0,1,0,0,0,5,0
2025-26,Regular,1630311,Pat Spencer,GSW,2025-10-28,GSW vs. LAC,W,0,0,0,0,0,0,1,0,3,0
2025-26,Regular,201935,James Harden,LAC,2025-10-28,LAC @ GSW,L,20,4,1,2,0,3,15,7,32,1
2025-26,Regular,202695,Kawhi Leonard,LAC,2025-10-28,LAC @ GSW,L,18,6,1,1,0,1,17,3,31,1
2025-26,Regular,1627826,Ivica Zubac,LAC,2025-10-28,LAC @ GSW,L,14,12,1,0,1,3,12,0,24,0
2025-26,Regular,1642353,Cam Christie,LAC,2025-10-28,LAC @ GSW,L,4,0,0,0,0,0,2,2,6,1
2025-26,Regular,1642949,Yanic Konan Niederhäuser,LAC,2025-10-28,LAC @ GSW,L,0,1,2,0,0,0,0,0,5,0
2025-26,Regular,1631323,Simone Fontecchio,MIA,2025-10-28,MIA vs. CHA,W,10,0,3,1,1,1,5,1,19,3
2025-26,Regular,1642443,Jahmir Young,MIA,2025-10-28,MIA vs. CHA,W,0,0,1,0,0,0,0,0,3,0
2025-26,Regular,1629599,Amir Coffey,MIL,2025-10-28,MIL vs. NYK,W,8,2,0,0,0,0,3,3,15,1
2025-26,Regular,1631260,AJ Green,MIL,2025-10-28,MIL vs. NYK,W,9,4,0,0,0,1,5,0,24,3
2025-26,Regular,1628404,Josh Hart,NYK,2025-10-28,NYK @ MIL,L,3,4,4,2,0,2,5,0,26,1
2025-26,Regular,1628973,Jalen Brunson,NYK,2025-10-28,NYK @ MIL,L,36,4,3,2,0,2,25,9,35,1
2025-26,Regular,1629013,Landry Shamet,NYK,2025-10-28,NYK @ MIL,L,16,3,1,1,0,1,11,2,30,4
2025-26,Regular,1630574,Ariel Hukporti,NYK,2025-10-28,NYK @ MIL,L,0,3,1,1,0,1,0,0,12,0
2025-26,Regular,201569,Eric Gordon,PHI,2025-10-28,PHI @ WAS,W,0,0,0,0,0,0,0,0,5,0
2025-26,Regular,201566,Russell Westbrook,SAC,2025-10-28,SAC @ OKC,L,16,9,4,1,0,2,16,0,30,4
2025-26,Regular,203897,Zach LaVine,SAC,2025-10-28,SAC @ OKC,L,23,4,3,0,0,4,13,7,35,4
2025-26,Regular,1627734,Domantas Sabonis,SAC,2025-10-28,SAC @ OKC,L,10,18,3,1,1,5,15,0,35,0
2025-26,Regular,1628370,Malik Monk,SAC,2025-10-28,SAC @ OKC,L,9,2,4,1,0,2,7,4,26,0
2025-26,Regular,1629234,Drew Eubanks,SAC,2025-10-28,SAC @ OKC,L,0,4,0,1,1,1,0,0,13,0
2025-26,Regular,1627936,Alex Caruso,OKC,2025-10-28,OKC vs. SAC,W,8,2,3,2,1,1,5,2,24,2
2025-26,Regular,1631119,Jaylin Williams,OKC,2025-10-28,OKC vs. SAC,W,3,5,4,2,1,1,6,0,17,1
2025-26,Regular,1630551,Justin Champagnie,WAS,2025-10-28,WAS vs. PHI,L,0,0,0,0,0,0,0,0,0,0
2025-26,Regular,1642364,Jamir Watkins,WAS,2025-10-28,WAS vs. PHI,L,0,0,0,0,0,0,0,0,0,0
2025-26,Regular,1642848,Tre Johnson,WAS,2025-10-28,WAS vs. PHI,L,10,2,2,0,0,1,11,0,26,2
2025-26,Regular,1629012,Collin Sexton,CHA,2025-10-28,CHA @ MIA,L,18,5,6,0,0,4,11,2,27,2
2025-26,Regular,1630163,LaMelo Ball,CHA,2025-10-28,CHA @ MIA,L,20,8,9,1,0,5,18,5,28,4
2025-26,Regular,1642862,Liam McNeeley,CHA,2025-10-28,CHA @ MIA,L,6,1,0,0,0,0,1,4,11,1
2025-26,Regular,1631218,Trayce Jackson-Davis,GSW,2025-10-28,GSW vs. LAC,W,0,0,0,0,0,0,0,0,3,0
2025-26,Regular,1628381,John Collins,LAC,2025-10-28,LAC @ GSW,L,5,7,0,1,1,2,6,2,23,0
2025-26,Regular,1630696,Dru Smith,MIA,2025-10-28,MIA vs. CHA,W,5,0,5,2,0,1,3,0,16,1
2025-26,Regular,1631107,Nikola Jović,MIA,2025-10-28,MIA vs. CHA,W,10,6,2,0,0,0,7,0,22,2
2025-26,Regular,1626171,Bobby Portis,MIL,2025-10-28,MIL vs. NYK,W,9,2,0,1,1,0,10,0,16,1
2025-26,Regular,1628398,Kyle Kuzma,MIL,2025-10-28,MIL vs. NYK,W,5,5,1,0,0,2,2,6,20,0
2025-26,Regular,1628384,OG Anunoby,NYK,2025-10-28,NYK @ MIL,L,9,6,5,1,1,2,11,3,34,1
2025-26,Regular,203083,Andre Drummond,PHI,2025-10-28,PHI @ WAS,W,6,10,0,0,1,0,4,0,12,0
2025-26,Regular,203954,Joel Embiid,PHI,2025-10-28,PHI @ WAS,W,25,7,5,0,1,3,17,6,23,3
2025-26,Regular,1631165,Keon Ellis,SAC,2025-10-28,SAC @ OKC,L,12,2,0,2,1,0,10,2,27,2
2025-26,Regular,1642959,Chris Youngblood,OKC,2025-10-28,OKC vs. SAC,W,0,0,1,0,0,0,0,0,3,0
2025-26,Regular,1630557,Corey Kispert,WAS,2025-10-28,WAS vs. PHI,L,13,5,1,0,0,1,11,3,25,2
2025-26,Regular,1628970,Miles Bridges,CHA,2025-10-28,CHA @ MIA,L,17,4,1,1,1,2,16,4,31,2
2025-26,Regular,1642275,Tidjane Salaün,CHA,2025-10-28,CHA @ MIA,L,3,6,1,0,0,1,3,4,15,0
2025-26,Regular,1642366,Quinten Post,GSW,2025-10-28,GSW vs. LAC,W,12,8,0,1,1,2,9,0,25,4
2025-26,Regular,1627739,Kris Dunn,LAC,2025-10-28,LAC @ GSW,L,5,4,0,0,0,2,6,0,26,1
2025-26,Regular,1642276,Kel'el Ware,MIA,2025-10-28,MIA vs. CHA,W,14,9,1,0,0,2,13,5,27,2
2025-26,Regular,203903,Jordan Clarkson,NYK,2025-10-28,NYK @ MIL,L,10,1,1,0,0,2,7,0,17,2
2025-26,Regular,1642278,Tyler Kolek,NYK,2025-10-28,NYK @ MIL,L,5,1,2,0,0,0,5,0,11,1
2025-26,Regular,1630178,Tyrese Maxey,PHI,2025-10-28,PHI @ WAS,W,39,3,10,1,1,4,25,16,47,3
2025-26,Regular,1642348,Justin Edwards,PHI,2025-10-28,PHI @ WAS,W,3,0,0,0,0,0,3,0,14,1
2025-26,Regular,1630544,Tre Mann,CHA,2025-10-28,CHA @ MIA,L,8,3,5,2,0,3,15,0,27,2
2025-26,Regular,1629638,Nickeil Alexander-Walker,ATL,2025-10-29,ATL @ BKN,W,18,3,3,2,3,1,17,2,32,2
2025-26,Regular,1630168,Onyeka Okongwu,ATL,2025-10-29,ATL @ BKN,W,12,14,2,0,0,0,10,4,28,1
2025-26,Regular,1630552,Jalen Johnson,ATL,2025-10-29,ATL @ BKN,W,23,7,5,1,0,2,16,2,29,1
2025-26,Regular,1628401,Derrick White,BOS,2025-10-29,BOS vs. CLE,W,19,5,4,1,0,2,20,6,35,3
2025-26,Regular,1629014,Anfernee Simons,BOS,2025-10-29,BOS vs. CLE,W,14,0,2,0,0,1,9,2,26,4
2025-26,Regular,1630573,Sam Hauser,BOS,2025-10-29,BOS vs. CLE,W,21,3,1,0,0,0,13,0,21,7
2025-26,Regular,1631169,Josh Minott,BOS,2025-10-29,BOS vs. CLE,W,11,15,2,3,1,2,9,2,33,2
2025-26,Regular,1626204,Larry Nance Jr.,CLE,2025-10-29,CLE @ BOS,L,0,2,2,0,0,0,3,0,14,0
2025-26,Regular,1628418,Thomas Bryant,CLE,2025-10-29,CLE @ BOS,L,0,0,0,0,0,0,2,0,3,0
2025-26,Regular,1630596,Evan Mobley,CLE,2025-10-29,CLE @ BOS,L,19,11,4,1,2,3,19,5,34,2
2025-26,Regular,1641854,Craig Porter Jr.,CLE,2025-10-29,CLE @ BOS,L,7,2,4,0,0,1,4,2,22,2
2025-26,Regular,1641722,Jordan Hawkins,NOP,2025-10-29,NOP @ DEN,L,2,3,1,0,0,0,5,2,8,0
2025-26,Regular,1630172,Patrick Williams,CHI,2025-10-29,CHI vs. SAC,W,9,3,0,0,0,0,6,0,20,3
2025-26,Regular,1630581,Josh Giddey,CHI,2025-10-29,CHI vs. SAC,W,20,8,12,0,0,5,14,7,31,1
2025-26,Regular,1641763,Julian Phillips,CHI,2025-10-29,CHI vs. SAC,W,0,0,1,0,0,0,1,0,3,0
2025-26,Regular,202691,Klay Thompson,DAL,2025-10-29,DAL vs. IND,W,5,1,1,0,0,1,10,0,22,1
2025-26,Regular,203076,Anthony Davis,DAL,2025-10-29,DAL vs. IND,W,4,4,0,1,0,2,4,0,7,0
2025-26,Regular,203939,Dwight Powell,DAL,2025-10-29,DAL vs. IND,W,18,6,0,1,2,1,6,12,29,0
2025-26,Regular,1626156,D'Angelo Russell,DAL,2025-10-29,DAL vs. IND,W,14,2,5,1,0,4,11,3,20,1
2025-26,Regular,1630702,Jaden Hardy,DAL,2025-10-29,DAL vs. IND,W,3,1,0,0,0,1,3,0,8,1
2025-26,Regular,1628978,Donte DiVincenzo,MIN,2025-10-29,MIN vs. LAL,L,14,4,6,1,0,3,7,3,34,3
2025-26,Regular,1629611,Terance Mann,BKN,2025-10-29,BKN vs. ATL,L,11,5,6,1,0,2,9,0,30,1
2025-26,Regular,1630560,Cam Thomas,BKN,2025-10-29,BKN vs. ATL,L,19,2,3,1,0,2,20,6,35,2
2025-26,Regular,1642879,Ben Saraf,BKN,2025-10-29,BKN vs. ATL,L,0,2,1,0,0,3,2,0,12,0
2025-26,Regular,1630591,Jalen Suggs,ORL,2025-10-29,ORL @ DET,L,8,2,5,2,1,2,4,5,21,1
2025-26,Regular,1628396,Tony Bradley,IND,2025-10-29,IND @ DAL,L,6,8,1,0,0,0,5,0,13,0
2025-26,Regular,1626164,Devin Booker,PHX,2025-10-29,PHX vs. MEM,L,32,4,3,1,1,3,26,9,36,4
2025-26,Regular,1631104,Blake Wesley,POR,2025-10-29,POR @ UTA,W,10,2,3,2,1,1,7,0,20,2
2025-26,Regular,1641739,Toumani Camara,POR,2025-10-29,POR @ UTA,W,17,4,5,2,0,2,14,2,31,3
2025-26,Regular,203897,Zach LaVine,SAC,2025-10-29,SAC @ CHI,L,30,3,3,2,0,2,19,4,36,2
2025-26,Regular,1627734,Domantas Sabonis,SAC,2025-10-29,SAC @ CHI,L,18,11,6,1,0,2,14,2,32,1
2025-26,Regular,1628370,Malik Monk,SAC,2025-10-29,SAC @ CHI,L,15,1,1,1,0,1,10,0,28,1
2025-26,Regular,1642269,Devin Carter,SAC,2025-10-29,SAC @ CHI,L,0,2,1,0,1,0,3,0,12,0
2025-26,Regular,1629628,RJ Barrett,TOR,2025-10-29,TOR vs. HOU,L,10,2,4,2,0,2,11,0,33,2
2025-26,Regular,1630534,Ochai Agbaji,TOR,2025-10-29,TOR vs. HOU,L,1,0,0,0,0,0,1,2,7,0
2025-26,Regular,1642867,Collin Murray-Boyles,TOR,2025-10-29,TOR vs. HOU,L,13,1,2,0,0,0,8,0,25,3
2025-26,Regular,1641729,Brice Sensabaugh,UTA,2025-10-29,UTA vs. POR,L,5,5,1,0,1,0,3,2,14,1
2025-26,Regular,1641989,Elijah Harkless,UTA,2025-10-29,UTA vs. POR,L,1,3,1,2,0,0,1,2,12,0
2025-26,Regular,1642383,Walter Clayton Jr.,UTA,2025-10-29,UTA vs. POR,L,4,1,2,0,0,1,4,2,16,0
2025-26,Regular,1628991,Jaren Jackson Jr.,MEM,2025-10-29,MEM @ PHX,W,18,6,3,3,1,3,14,4,32,2
2025-26,Regular,1642285,Cam Spencer,MEM,2025-10-29,MEM @ PHX,W,6,2,6,1,0,0,5,0,19,2
2025-26,Regular,1642377,Jaylen Wells,MEM,2025-10-29,MEM @ PHX,W,9,3,1,2,0,0,9,2,29,1
2025-26,Regular,1642907,Cedric Coward,MEM,2025-10-29,MEM @ PHX,W,14,4,1,0,1,3,10,2,28,2
2025-26,Regular,1642914,Javon Small,MEM,2025-10-29,MEM @ PHX,W,3,0,0,0,0,2,2,0,10,1
2025-26,Regular,1627747,Caris LeVert,DET,2025-10-29,DET vs. ORL,W,4,1,2,0,0,1,5,3,16,0
2025-26,Regular,1630191,Isaiah Stewart,DET,2025-10-29,DET vs. ORL,W,9,4,1,0,2,1,5,0,18,1
2025-26,Regular,1642404,Chaz Lanier,DET,2025-10-29,DET vs. ORL,W,2,0,0,1,0,0,1,0,3,0
2025-26,Regular,1629027,Trae Young,ATL,2025-10-29,ATL @ BKN,W,6,1,1,0,1,1,4,3,7,0
2025-26,Regular,1630700,Dyson Daniels,ATL,2025-10-29,ATL @ BKN,W,7,4,6,3,1,1,10,2,35,0
2025-26,Regular,1631243,Mouhamed Gueye,ATL,2025-10-29,ATL @ BKN,W,9,4,2,1,0,1,6,0,14,1
2025-26,Regular,1627759,Jaylen Brown,BOS,2025-10-29,BOS vs. CLE,W,30,5,4,1,1,2,20,2,32,4
2025-26,Regular,1630214,Xavier Tillman,BOS,2025-10-29,BOS vs. CLE,W,0,1,0,0,0,0,0,0,4,0
2025-26,Regular,1631248,Baylor Scheierman,BOS,2025-10-29,BOS vs. CLE,W,0,3,1,0,0,0,0,0,10,0
2025-26,Regular,1641775,Jordan Walsh,BOS,2025-10-29,BOS vs. CLE,W,0,0,0,0,0,0,0,0,1,0
2025-26,Regular,1629731,Dean Wade,CLE,2025-10-29,CLE @ BOS,L,6,3,0,0,0,0,5,0,18,2
2025-26,Regular,1630631,Jose Alvarado,NOP,2025-10-29,NOP @ DEN,L,3,2,1,1,0,1,5,0,14,1
2025-26,Regular,202685,Jonas Valančiūnas,DEN,2025-10-29,DEN vs. NOP,W,10,6,3,0,0,2,7,0,14,0
2025-26,Regular,1629661,Cameron Johnson,DEN,2025-10-29,DEN vs. NOP,W,7,1,1,0,0,1,4,2,27,2
2025-26,Regular,1631128,Christian Braun,DEN,2025-10-29,DEN vs. NOP,W,17,6,4,0,1,1,13,0,27,1
2025-26,Regular,203500,Steven Adams,HOU,2025-10-29,HOU @ TOR,W,12,12,2,1,1,1,6,2,20,0
2025-26,Regular,203991,Clint Capela,HOU,2025-10-29,HOU @ TOR,W,4,3,0,0,0,0,2,2,6,0
2025-26,Regular,1631095,Jabari Smith Jr.,HOU,2025-10-29,HOU @ TOR,W,25,5,5,2,1,0,16,6,38,4
2025-26,Regular,1631106,Tari Eason,HOU,2025-10-29,HOU @ TOR,W,14,5,4,2,0,5,11,0,23,2
2025-26,Regular,1641708,Amen Thompson,HOU,2025-10-29,HOU @ TOR,W,18,9,7,2,0,4,13,5,40,0
2025-26,Regular,1642263,Reed Sheppard,HOU,2025-10-29,HOU @ TOR,W,7,5,1,0,1,0,7,3,18,0
2025-26,Regular,203497,Rudy Gobert,MIN,2025-10-29,MIN vs. LAL,L,9,6,2,0,2,3,5,2,38,0
2025-26,Regular,1630549,Day'Ron Sharpe,BKN,2025-10-29,BKN vs. ATL,L,2,6,4,1,2,2,3,0,19,0
2025-26,Regular,1626145,Tyus Jones,ORL,2025-10-29,ORL @ DET,L,3,0,1,0,0,0,2,0,9,1
2025-26,Regular,1628371,Jonathan Isaac,ORL,2025-10-29,ORL @ DET,L,0,0,0,0,1,1,0,0,6,0
2025-26,Regular,1628976,Wendell Carter Jr.,ORL,2025-10-29,ORL @ DET,L,8,2,1,0,0,2,3,0,15,2
2025-26,Regular,1641724,Jett Howard,ORL,2025-10-29,ORL @ DET,L,0,1,0,0,0,1,2,0,4,0
2025-26,Regular,1641716,Jarace Walker,IND,2025-10-29,IND @ DAL,L,20,6,5,3,1,1,19,7,36,4
2025-26,Regular,1628960,Grayson Allen,PHX,2025-10-29,PHX vs. MEM,L,14,3,4,0,0,5,10,4,36,2
2025-26,Regular,1630208,Nick Richards,PHX,2025-10-29,PHX vs. MEM,L,0,2,0,1,0,2,1,0,12,0
2025-26,Regular,1631109,Mark Williams,PHX,2025-10-29,PHX vs. MEM,L,20,12,1,4,1,2,12,2,28,0
2025-26,Regular,1631221,Collin Gillespie,PHX,2025-10-29,PHX vs. MEM,L,14,6,5,2,1,1,10,2,31,3
2025-26,Regular,1630166,Deni Avdija,POR,2025-10-29,POR @ UTA,W,19,9,5,1,1,6,12,10,34,0
2025-26,Regular,1631126,Caleb Love,POR,2025-10-29,POR @ UTA,W,5,1,4,0,0,0,4,0,8,1
2025-26,Regular,1629234,Drew Eubanks,SAC,2025-10-29,SAC @ CHI,L,5,3,0,0,1,0,2,2,16,0
2025-26,Regular,203994,Jusuf Nurkić,UTA,2025-10-29,UTA vs. POR,L,13,4,4,1,0,5,10,4,16,1
2025-26,Regular,1631117,Walker Kessler,UTA,2025-10-29,UTA vs. POR,L,18,12,4,1,1,3,12,3,32,3
2025-26,Regular,203484,Kentavious Caldwell-Pope,MEM,2025-10-29,MEM @ PHX,W,11,2,5,1,0,0,12,0,19,1
2025-26,Regular,1641842,Ronald Holland II,DET,2025-10-29,DET vs. ORL,W,10,2,1,3,0,1,8,0,23,2
2025-26,Regular,1642450,Daniss Jenkins,DET,2025-10-29,DET vs. ORL,W,0,0,0,0,0,0,1,0,3,0
2025-26,Regular,1630811,Keaton Wallace,ATL,2025-10-29,ATL @ BKN,W,3,1,5,0,0,1,1,0,14,1
2025-26,Regular,1642258,Zaccharie Risacher,ATL,2025-10-29,ATL @ BKN,W,8,3,0,1,1,0,7,4,28,1
2025-26,Regular,1642864,Hugo González,BOS,2025-10-29,BOS vs. CLE,W,0,0,0,0,0,0,0,0,4,0
2025-26,Regular,1628378,Donovan Mitchell,CLE,2025-10-29,CLE @ BOS,L,15,4,6,0,1,3,12,2,32,5
2025-26,Regular,1631247,Luke Travers,CLE,2025-10-29,CLE @ BOS,L,0,0,0,0,0,0,0,0,3,0
2025-26,Regular,1642878,Tyrese Proctor,CLE,2025-10-29,CLE @ BOS,L,2,0,0,0,0,0,2,0,9,0
2025-26,Regular,1629673,Jordan Poole,NOP,2025-10-29,NOP @ DEN,L,9,1,2,0,0,1,11,4,22,1
2025-26,Regular,1631255,Karlo Matković,NOP,2025-10-29,NOP @ DEN,L,2,0,0,0,0,0,2,0,4,0
2025-26,Regular,1642274,Yves Missi,NOP,2025-10-29,NOP @ DEN,L,10,4,0,0,2,0,6,5,24,0
2025-26,Regular,1642877,Micah Peavy,NOP,2025-10-29,NOP @ DEN,L,3,1,1,1,0,0,3,2,8,0
2025-26,Regular,1630200,Tre Jones,CHI,2025-10-29,CHI vs. SAC,W,11,1,5,2,0,3,6,0,30,1
2025-26,Regular,1629023,P.J. Washington,DAL,2025-10-29,DAL vs. IND,W,9,11,2,0,2,3,8,8,29,0
2025-26,Regular,1630230,Naji Marshall,DAL,2025-10-29,DAL vs. IND,W,3,2,2,0,0,1,2,4,22,0
2025-26,Regular,1631108,Max Christie,DAL,2025-10-29,DAL vs. IND,W,10,2,4,0,1,2,7,3,33,1
2025-26,Regular,1642843,Cooper Flagg,DAL,2025-10-29,DAL vs. IND,W,15,10,4,0,1,2,11,3,35,0
2025-26,Regular,203932,Aaron Gordon,DEN,2025-10-29,DEN vs. NOP,W,9,9,3,0,0,2,5,4,23,1
2025-26,Regular,1630192,Zeke Nnaji,DEN,2025-10-29,DEN vs. NOP,W,4,1,0,0,0,1,3,0,6,0
2025-26,Regular,1631124,Julian Strawther,DEN,2025-10-29,DEN vs. NOP,W,6,2,2,0,0,0,7,2,11,1
2025-26,Regular,1642461,Spencer Jones,DEN,2025-10-29,DEN vs. NOP,W,2,1,0,0,0,2,3,0,6,0
2025-26,Regular,201142,Kevin Durant,HOU,2025-10-29,HOU @ TOR,W,31,5,1,0,3,2,19,8,37,4
2025-26,Regular,1629020,Jarred Vanderbilt,LAL,2025-10-29,LAL @ MIN,W,3,12,4,1,0,4,3,2,26,0
2025-26,Regular,1629028,Deandre Ayton,LAL,2025-10-29,LAL @ MIN,W,17,10,3,0,1,2,11,2,35,0
2025-26,Regular,1629637,Jaxson Hayes,LAL,2025-10-29,LAL @ MIN,W,2,2,3,1,1,1,2,0,13,0
2025-26,Regular,1631222,Jake LaRavia,LAL,2025-10-29,LAL @ MIN,W,27,8,2,1,1,3,11,5,37,5
2025-26,Regular,1629675,Naz Reid,MIN,2025-10-29,MIN vs. LAL,L,5,5,1,0,1,2,10,2,22,1
2025-26,Regular,1630545,Terrence Shannon Jr.,MIN,2025-10-29,MIN vs. LAL,L,0,1,1,1,0,0,3,0,16,0
2025-26,Regular,1629651,Nic Claxton,BKN,2025-10-29,BKN vs. ATL,L,18,11,1,0,1,1,14,4,29,0
2025-26,Regular,1641730,Noah Clowney,BKN,2025-10-29,BKN vs. ATL,L,7,4,0,0,0,1,4,6,25,0
2025-26,Regular,1642856,Egor Dëmin,BKN,2025-10-29,BKN vs. ATL,L,4,1,3,1,0,1,6,2,16,1
2025-26,Regular,1631094,Paolo Banchero,ORL,2025-10-29,ORL @ DET,L,24,11,7,1,1,4,16,17,35,0
2025-26,Regular,1641783,Tristan da Silva,ORL,2025-10-29,ORL @ DET,L,15,3,0,1,0,0,9,0,21,3
2025-26,Regular,1630543,Isaiah Jackson,IND,2025-10-29,IND @ DAL,L,6,2,0,0,0,3,5,0,11,0
2025-26,Regular,1630643,Jay Huff,IND,2025-10-29,IND @ DAL,L,5,2,2,0,4,0,6,0,21,1
2025-26,Regular,1631245,Quenton Jackson,IND,2025-10-29,IND @ DAL,L,8,3,0,1,0,1,7,0,18,0
2025-26,Regular,1630587,Isaiah Livers,PHX,2025-10-29,PHX vs. MEM,L,0,0,0,0,0,0,1,0,8,0
2025-26,Regular,201950,Jrue Holiday,POR,2025-10-29,POR @ UTA,W,27,5,8,2,0,4,16,4,35,3
2025-26,Regular,1642905,Yang Hansen,POR,2025-10-29,POR @ UTA,W,2,0,0,0,0,1,1,0,4,0
2025-26,Regular,201566,Russell Westbrook,SAC,2025-10-29,SAC @ CHI,L,12,2,4,3,0,2,9,4,29,1
2025-26,Regular,201942,DeMar DeRozan,SAC,2025-10-29,SAC @ CHI,L,19,6,5,0,0,2,10,10,35,0
2025-26,Regular,203471,Dennis Schröder,SAC,2025-10-29,SAC @ CHI,L,5,2,7,2,0,1,9,0,28,1
2025-26,Regular,1630193,Immanuel Quickley,TOR,2025-10-29,TOR vs. HOU,L,15,3,7,0,0,3,11,2,31,4
2025-26,Regular,1641711,Gradey Dick,TOR,2025-10-29,TOR vs. HOU,L,4,3,0,0,0,0,6,3,20,0
2025-26,Regular,1642266,Ja'Kobe Walter,TOR,2025-10-29,TOR vs. HOU,L,2,2,3,1,0,0,2,2,16,0
2025-26,Regular,1628374,Lauri Markkanen,UTA,2025-10-29,UTA vs. POR,L,32,5,2,3,3,1,19,12,38,2
2025-26,Regular,1642846,Ace Bailey,UTA,2025-10-29,UTA vs. POR,L,8,3,2,0,1,1,5,2,15,0
2025-26,Regular,1629723,John Konchar,MEM,2025-10-29,MEM @ PHX,W,5,3,0,0,0,1,3,0,17,1
2025-26,Regular,202699,Tobias Harris,DET,2025-10-29,DET vs. ORL,W,23,2,3,2,0,3,13,6,30,1
2025-26,Regular,1630194,Paul Reed,DET,2025-10-29,DET vs. ORL,W,0,0,1,0,0,0,1,0,3,0
2025-26,Regular,1630595,Cade Cunningham,DET,2025-10-29,DET vs. ORL,W,30,6,10,3,3,0,24,5,36,1
2025-26,Regular,1631105,Jalen Duren,DET,2025-10-29,DET vs. ORL,W,21,13,2,0,1,5,9,12,33,0
2025-26,Regular,1641709,Ausar Thompson,DET,2025-10-29,DET vs. ORL,W,12,11,6,1,1,1,14,4,29,1
2025-26,Regular,204001,Kristaps Porziņģis,ATL,2025-10-29,ATL @ BKN,W,14,6,7,2,1,1,14,1,25,2
2025-26,Regular,1629674,Neemias Queta,BOS,2025-10-29,BOS vs. CLE,W,10,13,3,3,0,1,5,6,26,0
2025-26,Regular,1630202,Payton Pritchard,BOS,2025-10-29,BOS vs. CLE,W,10,3,10,2,0,1,13,2,32,1
2025-26,Regular,1631121,Bryce McGowens,NOP,2025-10-29,NOP @ DEN,L,2,0,1,0,0,0,0,2,6,0
2025-26,Regular,1642847,Jeremiah Fears,NOP,2025-10-29,NOP @ DEN,L,21,1,6,2,0,1,15,2,30,1
2025-26,Regular,1642852,Derik Queen,NOP,2025-10-29,NOP @ DEN,L,4,8,0,1,0,3,5,2,14,0
2025-26,Regular,1628989,Kevin Huerter,CHI,2025-10-29,CHI vs. SAC,W,18,4,4,0,0,2,8,4,25,3
2025-26,Regular,1630171,Isaac Okoro,CHI,2025-10-29,CHI vs. SAC,W,9,4,2,1,1,2,9,0,29,1
2025-26,Regular,1628997,Caleb Martin,DAL,2025-10-29,DAL vs. IND,W,6,1,1,1,0,0,3,2,13,1
2025-26,Regular,203501,Tim Hardaway Jr.,DEN,2025-10-29,DEN vs. NOP,W,11,1,1,0,0,0,6,0,14,3
2025-26,Regular,203999,Nikola Jokić,DEN,2025-10-29,DEN vs. NOP,W,21,12,10,2,0,2,15,0,28,1
2025-26,Regular,1629006,Josh Okogie,HOU,2025-10-29,HOU @ TOR,W,10,1,2,0,0,1,5,0,23,2
2025-26,Regular,1630578,Alperen Sengun,HOU,2025-10-29,HOU @ TOR,W,18,8,9,2,2,2,8,8,35,1
2025-26,Regular,1641733,Nick Smith Jr.,LAL,2025-10-29,LAL @ MIN,W,7,1,1,0,0,1,6,3,10,1
2025-26,Regular,1642261,Dalton Knecht,LAL,2025-10-29,LAL @ MIN,W,15,1,1,1,2,0,12,1,36,1
2025-26,Regular,1642355,Bronny James,LAL,2025-10-29,LAL @ MIN,W,0,0,0,0,0,1,0,0,5,0
2025-26,Regular,1630183,Jaden McDaniels,MIN,2025-10-29,MIN vs. LAL,L,30,7,1,1,0,2,19,5,41,3
2025-26,Regular,1629008,Michael Porter Jr.,BKN,2025-10-29,BKN vs. ATL,L,32,9,2,0,1,4,20,4,33,4
2025-26,Regular,1630592,Jalen Wilson,BKN,2025-10-29,BKN vs. ATL,L,6,2,2,0,0,0,3,4,21,1
2025-26,Regular,1642859,Jase Richardson,ORL,2025-10-29,ORL @ DET,L,0,0,1,0,0,1,0,0,4,0
2025-26,Regular,1642869,Noah Penda,ORL,2025-10-29,ORL @ DET,L,4,2,0,0,0,1,3,0,12,0
2025-26,Regular,1627783,Pascal Siakam,IND,2025-10-29,IND @ DAL,L,27,13,3,2,0,3,23,12,37,2
2025-26,Regular,1642345,Oso Ighodaro,PHX,2025-10-29,PHX vs. MEM,L,2,4,2,0,0,1,3,0,12,0
2025-26,Regular,1642403,Isaac Jones,SAC,2025-10-29,SAC @ CHI,L,1,0,0,0,0,0,0,2,2,0
2025-26,Regular,1629111,Jock Landale,MEM,2025-10-29,MEM @ PHX,W,6,3,3,0,1,1,7,0,24,0
2025-26,Regular,1629630,Ja Morant,MEM,2025-10-29,MEM @ PHX,W,28,8,7,2,0,6,19,5,32,3
2025-26,Regular,1630583,Santi Aldama,MEM,2025-10-29,MEM @ PHX,W,14,10,5,3,0,1,12,0,31,2
2025-26,Regular,1628379,Luke Kennard,ATL,2025-10-29,ATL @ BKN,W,17,1,2,1,1,0,8,4,28,4
2025-26,Regular,1630568,Luka Garza,BOS,2025-10-29,BOS vs. CLE,W,10,5,2,1,1,0,6,4,16,0
2025-26,Regular,1629631,De'Andre Hunter,CLE,2025-10-29,CLE @ BOS,L,18,6,2,0,0,1,17,5,30,3
